X,Y,OBJECTID,MAPLABELNA,LEGENDTYPE,PUBLICVIEW,LOCID,stfacid,progid,facName,opStatus,piStartDate,PWSSource,PWSType,SubName,SubProgID,countyName,FO,Latitude,Longitude,X_Coord,Y_Coord,Accuracy,colMthTxt,refPntTxt,VerifyTxt,collectBy,ColDate,locComment,Congress,StHouse,StSenate,HUC,Hyperlink
-95.3799054173001,42.0017799532092,134523,"Tyson Fresh Meats, Inc (denison Plant)",4,0,20000257118,310336008,IA2424108   ,"Tyson Fresh Meats, Inc (denison Plant)",Inactive,1975/11/01 00:00:00+00,Ground Water,Non-Transient Non-Community,TREATMENT PLANT #1                      ,2572048,Crawford,4,42.00177,-95.3799,302902,4652713,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2006/01/03 00:00:00+00,,04,55,28,102300070304,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310336008
-91.6312950600734,41.7077045411993,134563,Western Hills (mobile) Estates,4,0,20000124385,310346537,IA5208600   ,Western Hills (mobile) Estates,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT                         ,2582545,Johnson,6,41.7077,-91.63129,613872,4618228,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/08 00:00:00+00,,02,30,15,070802090403,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310346537
-91.6312950600734,41.7077045411993,134563,Western Hills (mobile) Estates,4,0,20000124385,310346537,IA5208600   ,Western Hills (mobile) Estates,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT                         ,2582545,Johnson,6,41.7077,-91.63129,613872,4618228,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/08 00:00:00+00,,02,30,15,070802090403,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310346537
-91.8209690858784,41.1750706517196,134566,Brighton Municipal Water Supply,4,0,20000127424,310338919,IA9209043   ,Brighton Municipal Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2572454,Washington,6,41.17506,-91.82096,598897,4558861,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/08 00:00:00+00,,02,89,45,070801070607,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310338919
-91.8209690858784,41.1750706517196,134566,Brighton Municipal Water Supply,4,0,20000127424,310338919,IA9209043   ,Brighton Municipal Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2572454,Washington,6,41.17506,-91.82096,598897,4558861,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/08 00:00:00+00,,02,89,45,070801070607,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310338919
-93.2995484631765,43.1465336321889,134572,Mason City Red Power Inc,4,0,20000335053,311973021,IA1750204   ,Mason City Red Power Inc,Active,2012/02/20 09:02:56+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2589505,Cerro Gordo,2,43.14653,-93.29954,475643,4777130,25,INTERPOLATION-MAP,PLANT ENTRANCE (GENERAL),,,2013/05/16 00:00:00+00,,  ,,,,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=311973021
-93.2995484631765,43.1465336321889,134572,Mason City Red Power Inc,4,0,20000335053,311973021,IA1750204   ,Mason City Red Power Inc,Active,2012/02/20 09:02:56+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2589505,Cerro Gordo,2,43.14653,-93.29954,475643,4777130,25,INTERPOLATION-MAP,PLANT ENTRANCE (GENERAL),,,2013/05/16 00:00:00+00,,  ,,,,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=311973021
-92.8775574170234,42.7752175956525,134581,Bristow Muni Water Supply,4,0,20000130487,310355205,IA1222044   ,Bristow Muni Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2571683,Butler,2,42.77521,-92.87755,510017,4735860,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,17,09,070802040603,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310355205
-92.8775574170234,42.7752175956525,134581,Bristow Muni Water Supply,4,0,20000130487,310355205,IA1222044   ,Bristow Muni Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2571683,Butler,2,42.77521,-92.87755,510017,4735860,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,17,09,070802040603,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310355205
-91.1824333277929,43.0371103874716,134597,Marquette Water Supply,4,0,20000124380,310346453,IA2256041   ,Marquette Water Supply,Active,1985/08/20 00:00:00+00,Ground Water,Community,PLANT #1                                ,2571989,Clayton,1,43.0371,-91.18243,648060,4766538,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/04/27 00:00:00+00,,01,24,12,0706000110,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310346453
-91.1824333277929,43.0371103874716,134597,Marquette Water Supply,4,0,20000124380,310346453,IA2256041   ,Marquette Water Supply,Active,1985/08/20 00:00:00+00,Ground Water,Community,PLANT #1                                ,2571989,Clayton,1,43.0371,-91.18243,648060,4766538,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/04/27 00:00:00+00,,01,24,12,0706000110,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310346453
-91.7614941301551,42.3954038023244,134599,"K & S Quasky Mart & Deli, Llc",4,0,20000125934,310360817,IA1074203   ,"K & S Quasky Mart & Deli, Llc",Inactive,1988/11/16 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2571656,Buchanan,1,42.3954,-91.76149,601934,4694421,20,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/05/21 00:00:00+00,,01,23,12,070801020804,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310360817
-91.7614941301551,42.3954038023244,134599,"K & S Quasky Mart & Deli, Llc",4,0,20000125934,310360817,IA1074203   ,"K & S Quasky Mart & Deli, Llc",Inactive,1988/11/16 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2571656,Buchanan,1,42.3954,-91.76149,601934,4694421,20,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/05/21 00:00:00+00,,01,23,12,070801020804,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310360817
-94.4218283125135,43.0638557912306,134647,Whittemore Muni Water Supply,4,0,20000132427,310366766,IA5595020   ,Whittemore Muni Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573381,Kossuth,2,43.06385,-94.42182,384229,4768886,20,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/03/10 00:00:00+00,,04,08,04,071000030802,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310366766
-94.4218283125135,43.0638557912306,134647,Whittemore Muni Water Supply,4,0,20000132427,310366766,IA5595020   ,Whittemore Muni Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573381,Kossuth,2,43.06385,-94.42182,384229,4768886,20,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/03/10 00:00:00+00,,04,08,04,071000030802,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310366766
-91.6922860169832,43.4176194784691,134670,Highland General Store,4,0,20000127193,310537836,IA9656401   ,Highland General Store,Active,2003/09/24 13:13:17+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2584319,Winneshiek,1,43.41761,-91.69228,605866,4808022,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2004/01/27 09:15:44+00,,01,16,08,070600020702,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310537836
-91.6922860169832,43.4176194784691,134670,Highland General Store,4,0,20000127193,310537836,IA9656401   ,Highland General Store,Active,2003/09/24 13:13:17+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2584319,Winneshiek,1,43.41761,-91.69228,605866,4808022,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2004/01/27 09:15:44+00,,01,16,08,070600020702,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310537836
-91.567059234932,43.4358379808274,134710,Girl Scouts E Iowa & W Ill / Tahigwa,4,0,20000127781,310340833,IA0315401   ,Girl Scouts E Iowa & W Ill / Tahigwa,Inactive,1977/06/01 00:00:00+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2582718,Allamakee,1,43.43583,-91.56705,615969,4810212,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/09/29 00:00:00+00,,01,16,08,0706000206,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310340833
-91.567059234932,43.4358379808274,134710,Girl Scouts E Iowa & W Ill / Tahigwa,4,0,20000127781,310340833,IA0315401   ,Girl Scouts E Iowa & W Ill / Tahigwa,Inactive,1977/06/01 00:00:00+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2582718,Allamakee,1,43.43583,-91.56705,615969,4810212,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/09/29 00:00:00+00,,01,16,08,0706000206,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310340833
-94.6284433404684,41.8198267648643,134719,Poet Biorefining - Coon Rapids,4,0,20000125868,310335143,IA3907801   ,Poet Biorefining - Coon Rapids,Active,2001/11/30 16:19:35+00,Ground Water,Non-Transient Non-Community,PLANT#1                                 ,2583735,Guthrie,4,41.81982,-94.62844,364755,4631053,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2003/05/15 00:00:00+00,,04,58,29,071000070106,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310335143
-94.6284433404684,41.8198267648643,134719,Poet Biorefining - Coon Rapids,4,0,20000125868,310335143,IA3907801   ,Poet Biorefining - Coon Rapids,Active,2001/11/30 16:19:35+00,Ground Water,Non-Transient Non-Community,PLANT#1                                 ,2583735,Guthrie,4,41.81982,-94.62844,364755,4631053,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2003/05/15 00:00:00+00,,04,58,29,071000070106,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310335143
-94.0060299897823,42.1521915072231,134815,Pilot Mound Water System,4,0,20000333487,310337481,IA0862042   ,Pilot Mound Water System,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT #2 FOR WELL #1          ,2589464,Boone,5,42.15219,-94.00603,416882,4667163,70,INTERPOLATION-OTHER,PLANT ENTRANCE (GENERAL),,,,,  ,,,,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310337481
-94.0060299897823,42.1521915072231,134815,Pilot Mound Water System,4,0,20000333487,310337481,IA0862042   ,Pilot Mound Water System,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT #2 FOR WELL #1          ,2589464,Boone,5,42.15219,-94.00603,416882,4667163,70,INTERPOLATION-OTHER,PLANT ENTRANCE (GENERAL),,,,,  ,,,,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310337481
-91.5487712060394,42.0930350699684,134845,Linn Co Engineer And Secondary Roads,4,0,20000126902,310365401,IA5700900   ,Linn Co Engineer And Secondary Roads,Active,1975/06/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2572909,Linn,1,42.09303,-91.54876,620014,4661124,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/27 00:00:00+00,,01,36,18,070802060101,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310365401
-91.5487712060394,42.0930350699684,134845,Linn Co Engineer And Secondary Roads,4,0,20000126902,310365401,IA5700900   ,Linn Co Engineer And Secondary Roads,Active,1975/06/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2572909,Linn,1,42.09303,-91.54876,620014,4661124,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/27 00:00:00+00,,01,36,18,070802060101,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310365401
-95.6188996372191,41.4483858719462,134867,Neola Light & Water,4,0,20000123007,310335767,IA7853043   ,Neola Light & Water,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT #1                      ,2573494,Pottawattamie,4,41.44838,-95.61889,281237,4591844,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2006/06/21 00:00:00+00,,04,56,28,102300060404,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310335767
-95.6188996372191,41.4483858719462,134867,Neola Light & Water,4,0,20000123007,310335767,IA7853043   ,Neola Light & Water,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT #1                      ,2573494,Pottawattamie,4,41.44838,-95.61889,281237,4591844,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2006/06/21 00:00:00+00,,04,56,28,102300060404,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310335767
-93.1364844940461,43.1385058283892,134887,Servicemaster Mason City,4,0,20000129857,310380068,IA1750761   ,Servicemaster Mason City,Inactive,1975/07/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2571903,Cerro Gordo,2,43.1385,-93.13648,488901,4776204,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,13,07,070802030401,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310380068
-93.1364844940461,43.1385058283892,134887,Servicemaster Mason City,4,0,20000129857,310380068,IA1750761   ,Servicemaster Mason City,Inactive,1975/07/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2571903,Cerro Gordo,2,43.1385,-93.13648,488901,4776204,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,13,07,070802030401,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310380068
-95.2113547128341,41.791608950151,134897,Irwin Municipal Supply,4,0,20000126313,310336017,IA8340099   ,Irwin Municipal Supply,Active,1975/06/01 00:00:00+00,Purchased Ground Water,Community,TREATMENT PLANT #1                      ,2572331,Shelby,4,41.7916,-95.21135,316260,4629002,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2006/01/03 00:00:00+00,,04,57,29,102400020103,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310336017
-95.2113547128341,41.791608950151,134897,Irwin Municipal Supply,4,0,20000126313,310336017,IA8340099   ,Irwin Municipal Supply,Active,1975/06/01 00:00:00+00,Purchased Ground Water,Community,TREATMENT PLANT #1                      ,2572331,Shelby,4,41.7916,-95.21135,316260,4629002,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2006/01/03 00:00:00+00,,04,57,29,102400020103,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310336017
-90.3122476806704,41.7768971056174,134950,Camanche Water Supply,4,0,20000277949,310339149,IA2322066   ,Camanche Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #3 FOR WELL 2                     ,2588673,Clinton,6,41.77689,-90.31224,723379,4628497,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,,,02,83,42,070801010401,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310339149
-90.3122476806704,41.7768971056174,134950,Camanche Water Supply,4,0,20000277949,310339149,IA2322066   ,Camanche Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #3 FOR WELL 2                     ,2588673,Clinton,6,41.77689,-90.31224,723379,4628497,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,,,02,83,42,070801010401,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310339149
-91.8925243561041,41.9928258039049,134982,Country Air Mobile Court,4,0,20000134672,310389381,IA0600673   ,Country Air Mobile Court,Inactive,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2571539,Benton,1,41.99282,-91.89252,591730,4649572,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,01,39,20,070802051504,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310389381
-91.8925243561041,41.9928258039049,134982,Country Air Mobile Court,4,0,20000134672,310389381,IA0600673   ,Country Air Mobile Court,Inactive,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2571539,Benton,1,41.99282,-91.89252,591730,4649572,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,01,39,20,070802051504,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310389381
-96.3102230309598,42.2280610260586,134993,Winn-a-vegas Casino Well,4,0,20000134699,310389654,IA9780201   ,Winn-a-vegas Casino Well,Inactive,1989/01/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2572540,Woodbury,3,42.22805,-96.31021,226822,4680404,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/08/11 00:00:00+00,,04,55,28,1023000108,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310389654
-96.3102230309598,42.2280610260586,134993,Winn-a-vegas Casino Well,4,0,20000134699,310389654,IA9780201   ,Winn-a-vegas Casino Well,Inactive,1989/01/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2572540,Woodbury,3,42.22805,-96.31021,226822,4680404,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/08/11 00:00:00+00,,04,55,28,1023000108,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310389654
-90.5931928133512,41.9060445461116,135008,Welton Elementary,4,0,20000125737,310359781,IA2330576   ,Welton Elementary,Inactive,1976/05/01 00:00:00+00,Ground Water,Non-Public,PLANT #1                                ,2572033,Clinton,6,41.90604,-90.59319,699626,4642145,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2002/01/30 00:00:00+00,,02,83,42,070801030602,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310359781
-90.5931928133512,41.9060445461116,135008,Welton Elementary,4,0,20000125737,310359781,IA2330576   ,Welton Elementary,Inactive,1976/05/01 00:00:00+00,Ground Water,Non-Public,PLANT #1                                ,2572033,Clinton,6,41.90604,-90.59319,699626,4642145,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2002/01/30 00:00:00+00,,02,83,42,070801030602,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310359781
-96.4782726370922,42.8196326586036,135021,Hole N The Wall Lodge,4,0,20000263792,310431048,IA7509201   ,Hole N The Wall Lodge,Active,2007/04/06 09:51:24+00,Ground Water,Transient Non-Community,PLANT #1                                ,2586435,Plymouth,3,42.81963,-96.47826,215651,4746655,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2007/05/23 00:00:00+00,,04,03,02,1017020329,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310431048
